pattern,condition,stream_id,stream_seed,system,beta,utility_u,mean_l1_dist,terminal_l1_dist,convergence_turn,oscillation_sign_flips,oscillation_rate
P3-n6,D-mismatch,13,20262241,uncoupled,0.0,0.6116671630990798,0.7766656738018406,0.4201068878202928,13.0,30.0,0.45454545454545453
P3-n6,D-mismatch,13,20262241,coupled,0.1,0.5893940767267101,0.8212118465465799,0.4930944192483233,13.0,28.0,0.42424242424242425
P3-n6,D-mismatch,13,20262241,coupled,0.3,0.5492694687279354,0.9014610625441292,0.6069630590325634,13.0,34.0,0.5151515151515151
P3-n6,D-mismatch,13,20262241,coupled,0.5,0.5355435927585057,0.9289128144829885,0.681346358634497,13.0,32.0,0.48484848484848486
P3-n6,D-dependent,14,20262242,uncoupled,0.0,0.8186252258769255,0.36274954824614897,0.2741337152347385,13.0,36.0,0.5454545454545454
P3-n6,D-dependent,14,20262242,coupled,0.1,0.8175732501899158,0.3648534996201684,0.22324125382949866,9.0,37.0,0.5606060606060606
P3-n6,D-dependent,14,20262242,coupled,0.3,0.8038365804989437,0.3923268390021126,0.11584724835040351,9.0,37.0,0.5606060606060606
P3-n6,D-dependent,14,20262242,coupled,0.5,0.7844167201393468,0.4311665597213063,0.0,12.0,34.0,0.5151515151515151
P3-n6,D-independent,14,20262242,uncoupled,0.0,0.8351980006028845,0.3296039987942309,0.0,4.0,36.0,0.5454545454545454
P3-n6,D-independent,14,20262242,coupled,0.1,0.8351980006028845,0.3296039987942309,0.0,4.0,36.0,0.5454545454545454
P3-n6,D-independent,14,20262242,coupled,0.3,0.8351980006028845,0.3296039987942309,0.0,4.0,36.0,0.5454545454545454
P3-n6,D-independent,14,20262242,coupled,0.5,0.8351980006028845,0.3296039987942309,0.0,4.0,36.0,0.5454545454545454
P3-n6,D-mismatch,14,20262242,uncoupled,0.0,0.8186252258769255,0.36274954824614897,0.2741337152347385,13.0,36.0,0.5454545454545454
P3-n6,D-mismatch,14,20262242,coupled,0.1,0.8165181196617006,0.36696376067659875,0.3233336489092685,13.0,36.0,0.5454545454545454
P3-n6,D-mismatch,14,20262242,coupled,0.3,0.7980686152029776,0.4038627695940449,0.41194183442923343,13.0,43.0,0.6515151515151515
P3-n6,D-mismatch,14,20262242,coupled,0.5,0.7753775238289595,0.4492449523420809,0.47890923964716503,13.0,44.0,0.6666666666666666
